sku,name,description,price,terms,section,image_downloads
311297464-800-35,LOW HEEL BIKER ANKLE BOOTS,"Flat moto ankle boots. Buckle detail with straps and metal trim. Side pull tabs. Rounded toe. 

Sole height: 1.6 inches (4 cm) 

AIRFIT®. Flexible technical sole made of latex foam designed to offer increased comfort.",49.99,shoes,WOMAN,"['1fba27bd-aa79-49c3-8190-2f7c788fe068', 'b838cd08-1e14-40c1-ae48-51eb240bb758', '421f9e86-8b1c-461d-a03c-7651abd2a107', '6680d191-77c9-4d44-8c31-b17d36c7a5f7', 'ee4f24cb-3ffe-46db-a809-fdabd4e7d093', 'ecb7e398-96f8-44b2-b564-131d4926720a']"
311297529-800-35,OPEN TOE FABRIC ANKLE BOOTS,"High heel fabric ankle boots. Fitted upper. Open toe. 

Heel height: 3.7 inches (9.5 cm)",35.99,shoes,WOMAN,"['934d0980-eaf2-4b0b-964f-91cd16ecde04', 'a4fdf305-c6ca-4e3c-9d98-67266fda814a', 'c0ba7c98-ef93-4a69-b938-c5b81276c7f8', 'ca19f0d9-132f-41cd-9ae9-28636343d016', '586e2599-b630-47db-ac58-cf2796877790']"
311287063-800-35,FLAT BUCKLED ANKLE BOOTS,"Basic flat ankle boot with buckle details. Rounded toe. 

Sole height: 1.6 inches (4 cm)",39.99,shoes,WOMAN,"['afb30bf2-9da9-47a9-8acc-c4d9f3bed3f4', 'c663d754-ec9b-48b8-b9c2-9186062239fd', '4107ff2b-bdcb-4401-a0ab-788b669ad921', '27d2e153-61c4-4b8b-9662-7afc0d503de6', '9e3d4fb7-0de4-4c3a-b929-4a218e4f8f32', '102bf25b-24d7-4b5c-9d98-ab18a0764cf2', '9f458efe-fbe7-4046-85ac-a3fcc288348c', '28a96fef-b8f1-4b80-b696-8b0dbfbfdf55', 'e9972923-0f97-4be8-ae4a-5b6914746b63']"
311297371-800-35,HEELED FABRIC BOOTS,"Heeled knee high boots in fabric. Thin heel. Pointed toe.

Heel height: 4.1 inches (10.5 cm)",49.99,shoes,WOMAN,"['4db0ca08-7931-471f-a172-a29717a9a759', '20e8258f-40a0-44a0-b3e4-9ba99f49b333', 'de1bfbb1-0dd3-479e-ab2e-c76297407f35', '0b4cfec9-725a-4b8d-9ceb-94cd5809395b', 'bb30fec8-481a-4d88-8d2b-597060db86c4', '01b48ca7-fd04-4500-bbbb-fb58833a6080', 'cac97f09-80a9-4197-9663-c8b17d0337b5', '0dfa5ed0-da91-41dc-89ce-7c110d3df73d', 'b0feebfb-bb6a-4b1e-ada8-ce04feabf35c', 'b1966e71-884c-4f57-98e8-c5705ed7e86e', '8be2d9a4-47f4-4acf-987b-f8e15e5b877b', '678c0d37-1e52-4781-8207-a15ec8874eba']"
270498791-001-35,RHINESTONE STRAPPY FLAT SANDALS,"Flat sandals. Rhinestone details at straps. Round toe. Buckled ankle strap closure.

Sole height: 0.4 inches (1 cm)

AIRFIT®. Flexible technical sole made of latex foam designed to offer increased comfort.",12.99,shoes,WOMAN,"['49a683d7-36c5-4941-94fe-d074f309b634', '2bfbf951-54ab-4560-a0de-54cd0b23362c', '107fcf25-15e3-47f1-802e-b4d83acefc50', '3f4116cd-97ce-4a81-9cb6-7d375120777d', '00fbf351-c3d8-4fa9-941e-eb61a9d30a92']"
324598495-802-2,PLAID KNIT JACQUARD COAT,Coat with lapel collar and long sleeves. Front patch pockets. Front button closure.,109.0,knitwear,WOMAN,"['f7a713a0-2139-4b2a-afb5-a66b756823b0', '13ac15d8-dce3-48ee-81e5-5b6908049e2e', '29c8d076-24a8-49d6-9649-c8e7e99c17b2', '339b8a28-4795-4600-a605-66c290cc9def', 'd5894584-16e0-467f-9fe2-b75eab1d5073', '30a4164f-3e71-4e77-90f7-47f56bf9af19', 'cd5c76f5-c8fe-418a-8774-2778bf6be95b', '11df38db-9850-4be2-89ba-2975e9e6ca66']"
315355000-802-97,CROP KNIT COAT WITH ASYMMETRICAL SCARF,Round neck coat with asymmetrical scarf and long sleeves. Asymmetric hem with side vents. Front double breasted button closure.,89.9,knitwear,WOMAN,"['8016c384-5794-420b-9c2b-25658278b3d5', '4d9f492b-031c-40b0-9fd8-20787787f521', '56fd58cf-ca8b-4404-9919-4df51fc74a67', 'dc5456d5-20e5-431f-a5bd-089c55d17743', 'aeb0ab1a-0b3d-44b1-ab05-f2e25e8c2c59', 'e2a14be4-f395-424e-84f2-524644d4721a', '3f051fe4-06b4-4512-9bf1-600329cbb2ad', 'bd19484a-d872-4dc2-a5be-5a67e28bd24b', '1ee78234-67c4-4ee3-899d-c2ff363fc45e', '8515ae3f-9e95-4fdf-9d6d-7a1e563a8e63']"
311297798-803-2,SOFT KNIT VEST,Round neck vest. Rib trim.,35.9,knitwear,WOMAN,"['20c8aefe-52b6-4e84-a854-32b164957338', '2afc4faa-765f-4b98-bb1b-727df0868e1b', '9bd0759d-ab98-48ee-a2aa-f1c89a40785a', 'f7fd638b-efa5-408c-9875-230ae9344fba', '8e7e079a-cfb6-4ce4-a537-243eb728f52c', 'aff5451b-810a-45bd-99a0-05b4da1ad0bf', '6366068a-a934-4650-8f02-bd066515651f', 'c57ca047-96fa-46cb-a94f-defeaa2365c3']"
314769392-723-97,WOOL BLEND KNIT COAT,Open front coat made of 51% wool. Lapel collar and long sleeves. Front patch pockets.,159.0,knitwear,WOMAN,"['1bfc064f-fdc5-4d2c-884b-0ecde8e60d83', 'e02fc77b-e0ed-4df3-88db-e1a08e3bc086', '88584a7a-86cc-432a-80af-b35dd79320b4', 'dc749d35-a3e9-441f-bb16-e69cd401e3e1', 'e77f52ea-05cb-4007-b7f8-25feb279d37d', 'ea52e32b-8fe1-41e8-a0c2-c77fa6163c11', 'b2270d5d-324d-4c2d-9f25-6072817e0fcd', 'c6ded1d3-8eb9-48e4-9be4-856886d86be9']"
330120946-803-2,SOFT KNIT VEST,V-neck vest. Rib trim.,35.9,knitwear,WOMAN,"['b3bb22aa-f75c-46f5-acd0-b893c1ef20e1', 'eb5f1b4d-4a61-4b36-8778-b4197de461c1', 'd2e0d82b-2377-4bd5-aa2c-955747a497cd', '58a5cd63-e7db-4df3-bbe1-80d610581f17', '35de41db-303a-4647-bab7-0faa8afd0b20', '204c582a-09d9-4eda-ae81-cea1fb4c78bc', '0b360cb4-6f64-4496-8d57-9f086e99ff85', '590c6e0a-3b6a-4796-ae70-9f658e5d2dfa']"
321496879-916-2,LONG BUTTONED KNIT VEST,High collar vest. Buttoned asymmetric hem and side vents.,49.9,knitwear,WOMAN,"['6f8999b2-fd8a-4cb2-a42d-8243bc7f1420', 'b79ab328-69c4-427d-bfa7-bbbbf4f37fdd', '5d431d2b-b86a-4258-9c21-b1a1b9908e5d', '3951b243-ac50-498a-b628-c8bcb13a2001', '4aaa6f59-81c3-4303-a635-de4f80e88b81', 'b7b6ff97-6d22-4724-8c1f-de16f15b850d', '6a409c2b-0205-479b-9e1b-75337b937226', '5ebca068-8c84-498d-a201-6563dd6b2783', '08c8b97b-6142-4f65-8268-97da955ecaf1']"
314769399-800-97,OVERSIZED JACQUARD KNIT VEST,Roomy vest with V-neckline. Front patch pockets. Front metal zip closure.,59.9,knitwear,WOMAN,"['77fc63e3-8f4d-4c13-ae6e-454cd467f03c', '54011d31-59a2-4ab9-bc89-8a58ee35ed0d', '36f54b9c-7f8e-4125-857a-1a993e6ca526', '77d1e112-161d-4382-9fe7-0a442dc3807f', '34a1ab29-7f29-4bda-a532-8195148a7b50', '31f36cd2-9050-47f0-9f78-eff16b8c2030', 'f27e8228-2aef-4a69-87d0-2b7bafc7e785']"
280469300-808-2,METALLIC CABLE KNIT VEST,Sleeveless high collar cropped vest. Metallic fabric detail.,7.99,knitwear,WOMAN,"['28fb5934-9989-4b48-98d5-bbddad2bcb77', '82270620-2816-4615-bbb6-8fce2663bb51', '9dc238a4-8874-4fcb-9f06-b25eae03a8b3', '02666602-3221-4aa6-b75e-48af9ee7f5e9', '472596b6-fc54-48ee-a792-697f973802c0', 'fee2f11a-50c5-42e1-b737-21ad95aa4e0f', 'b9acf356-28ed-4c36-8f92-d946acb3495f']"
327872947-093-97,WRAP FRONT KNIT COAT,Coat with high collar and long sleeves. Asymmetric hem with side vents. Front double breasted button closure.,89.9,knitwear,WOMAN,"['7f85d014-0a24-4305-ae7b-a12d8b4a6c8c', '3251bc56-6e7c-415a-ba44-81c7c853ea36', '81107c20-c6ed-48de-bcd4-cddce814b039', '611d90bf-a92c-4d36-a685-47cd0a071e04', '5486ccb2-f35c-4efd-ae6c-dfd484f142b7', '15337dfa-9dae-4886-b679-7bc9f5c4811c']"
323216380-712-2,BASIC KNIT SWEATSHIRT,Round neck sweatshirt with long sleeves.,45.9,knitwear,WOMAN,"['68436735-5e6d-4483-9edc-57928c36dd86', '8e7f8033-4401-43f4-8a7e-8d0206f19e14', '53d7347e-9717-4c55-99a5-81b6b0b36a3b', 'd30e6110-b804-4945-9742-5462a48f1085', '9f3aa830-4aa9-4f3f-8c00-5046a7d07b9a', 'edb56a2e-8682-4ed3-bfb5-448da42e95cc', 'a8fd5d37-2b13-4a92-8a12-da605778b438', '1f9ceee6-8ced-4980-8c6f-fcac127ce0e3', '41d4ce23-09e3-4951-b58b-6e83e993323f']"
339659281-731-2,CASHMERE BLEND KNIT SWEATSHIRT,Sweatshirt made with 95% cashmere. Adjustable drawstring hooded collar and long sleeves. Rib trim.,169.0,knitwear,WOMAN,"['614dbb7f-833b-43c0-bcf8-9d1718e7de3b', '89a330fb-0d48-458b-b93c-d0b8adfe04aa', 'b562c73a-ecae-4ed3-b75b-431075181cad', '126c3d9c-fa9f-42ab-90d2-1284d968ec6b', '1374d61c-b9c3-4a44-94fd-568272ac90cb', 'fdec7f26-f590-4b5b-82b5-bfde729ee13c', '002b8d94-7124-4a1d-8446-3c3831c2d80f', '7338b501-7e46-4017-8e67-147f950211d6', 'c4ec77de-1146-46d9-8d74-61080be05c0e']"
327673936-809-1,SOFT KNIT VEST,V-neck vest. Rib trim.,35.9,knitwear,WOMAN,"['52133c21-ad18-4157-b48e-4c35c4910da0', 'df0f1c49-5fe0-4b1d-8c07-7443b5dc4650', 'e8297dd4-9344-4bd2-8fdc-7740dcf74d12', 'c0b1de98-5847-4234-b698-d3871fd752b1', '20c45277-3ab8-45cc-ae79-19ac8a5c0143', '4d9f0c55-5292-451d-ab36-de3468119208', '8a77227b-f68b-4871-97d7-ccb77cb52a60', '279e20b9-ac9e-4b10-bf0a-8175e99a6d7c']"
329250501-808-2,METALLIC MESH KNIT SWEATSHIRT,Hooded knit sweatshirt with long sleeves.,49.9,knitwear,WOMAN,"['83450145-5d92-446b-ae0c-b96c07f55c45', 'f0000603-1319-435d-8ace-5fb0dcabcf42', 'da5d7d6e-e3e3-418d-9390-9dd71e13f113', 'd6d95a7a-e468-427e-ba13-5cd45557d1a4', '6cff53cc-ee7a-4ae5-b770-800676994783', 'a6f55127-10bd-4f6b-a3cd-47347b911fa2', '9161ac43-2555-4a7d-99cc-2117863ac80d', '71b9913a-35f2-44de-90a8-40f5e9ee0182']"
327104712-620-2,Sweatshirt with adjustable drawstring hood. Long sleeves with elastic cuffs. Front pockets. Front metal zip closure.,Sweatshirt with adjustable drawstring hood. Long sleeves with elastic cuffs. Front pockets. Front metal zip closure.,35.9,sweatshirts,WOMAN,"['5be4f950-610a-4ac2-862a-ee8928054548', '70136b11-3b15-4fd0-a832-de12a45147d0', 'f8638159-d0e5-4c17-bce4-cb48d513102e', '5475a52c-1ecc-426a-b2c9-21ff46738720', '48296135-eb44-4129-afac-7e62353fb285', '5107201e-97a9-493e-9017-f26cf3ded610', 'd8bd3b06-43d3-4a0f-96e6-4879b36a21c7', 'fcc04ae0-2ddc-4a61-b9f7-c4e210b3a0b1', '98f11866-8153-45b7-989b-b40c364f9fb4']"
338637364-803-2,OVERSIZED HOODIE SWEATSHIRT,Round neck sweatshirt with adjustable drawstring hood. Long sleeves. Contrasting text and label detail at front. Tonal rib trim.,49.9,sweatshirts,WOMAN,"['35de5671-9879-4e2c-bae9-74543ca2b446', '551e89d6-8b8b-486c-a200-1eab49f5d81e', 'ed51a89a-1d2d-43df-bb6e-25ad3f22a335', 'fd63cd3d-d308-493c-97dd-b98f8360c3bf', 'd2d9fb15-3192-4945-afc3-a28e48fb1942', '9bf605e5-2381-46c4-bbfc-c3a608ad67e7', '66c59c6b-11c2-4e16-891d-6e4703df14fb']"
303300818-803-2,ZIPPERED BOMBER SWEATSHIRT,Cotton sweatshirt. Round neck and long sleeves with dropped shoulders. Tonal rib trim. Pronounced seam detail. Front metal zip closure.,5.99,sweatshirts,WOMAN,"['b63d6528-00e6-42d4-841a-27ede78c8726', '1c061f3c-e1fe-425e-8043-ecc276a8bba3', '2dfe59d6-23ec-4113-87e9-e55263d0a32e', '4247ddb3-7e1c-4615-82d7-308c00fd5667', '680105a1-8494-4ba3-8cf6-2fe83211e95d', '85184b1b-604f-4dc6-ae70-67d34e3181ca', '80589d7d-69ae-435a-ab97-6a5fe5c1465f', 'c130adee-30cd-4f98-b9b4-9e98d05b82a6', 'de9956ad-42f1-4868-ac63-f81641612650']"
324170494-803-2,EMBROIDERED TEXT PLUSH SWEATSHIRT,Round neck sweatshirt with long sleeves. Rib trim. Embroidered text detail at front.,39.9,sweatshirts,WOMAN,"['1cc7966e-3d2f-4581-a5df-93a9262fad7a', 'eb5e7c69-b15d-43bf-82a9-1525a434565d', '6c45be50-d124-4bbe-94c7-5c2ef98a319f', 'cfb823b8-5242-4fa7-b0c0-ca2efbe3e93e', '98bb51e9-2c94-47d4-913e-17cde55f13fb']"
313890631-800-2,CLEAN INTERLOCK PLUSH SWEATSHIRT,"Sweatshirt made of flexible, stretch knit fabric with a dense, soft, and opaque weave. Round neck and long sleeves with dropped shoulders. Rib trim. Tonal seam at sleeve.",39.9,sweatshirts,WOMAN,"['8e01b9b4-92e5-42a7-a5b6-ec2a4c5b6b69', '01fde5fb-a3db-4dcc-a63b-4dcd3f1ec9cc', '35a1218b-aea4-4681-abff-b93c76d2b5fb', '9a434322-d323-40aa-9f04-8112adb1edaa']"
280348707-913-2,HOODIE SWEATSHIRT,Cotton sweatshirt. Hood and long sleeves. Matching tonal rib trim.,5.99,sweatshirts,WOMAN,"['fc41c7f6-c266-4f9d-a5d6-5f6a453f9d5c', '6cf3250d-9a1a-4199-ad8d-583590fe2135', '0bd86454-f58b-4ad4-b79a-65fbe1a010ac', 'e1442694-242a-4347-ae24-4c78712b2359', 'fb1c2965-cc1f-4a68-a8b5-3c2a323b9385']"
337846096-250-2,TEXT PRINT OVERSIZED SWEATSHIRT,Full cut sweatshirt with round neck and long sleeves. Contrasting text at chest. Tonal rib trim.,45.9,sweatshirts,WOMAN,"['63b7a0ba-9ec5-4177-a5bd-5b841e397274', '8a012c68-2ef6-4bad-8754-dbef497fe589', 'fec2b218-0f5f-4f6b-a5b9-c95d98aa74c5', '599e3292-b5ef-4d22-9d48-2332a59fe461', 'de0d7d84-824d-44fe-afce-7f1d2ece27e0', 'e84f2664-3bad-48f7-b855-2dce2c0cec21']"
325075806-401-2,PLUSH SWEATSHIRT EVERLAST® X ZARA,Cropped sweatshirt with round neck and wide long sleeves. Tonal rib elastic trim. Contrast Everlast® front text and back patch.,49.9,sweatshirts,WOMAN,"['ec3120f1-5d2f-42f1-9532-92bd18716510', '4dece035-800c-4c68-963b-349bba71caaf', 'faacac4a-0c22-4827-99ae-232680fe14fd', '1d33afd0-2e46-410d-8643-f6ca46c81f8d', '2bb8c1ff-6b7b-4b68-a3f5-3889ce80f2a1']"
324170497-959-2,EMBROIDERED TEXT HOODED SWEATSHIRT,Full cut hoodie with adjustable drawstring hood. Long sleeves with dropped shoulders and elastic cuffs. Front pockets. Contrast embroidered text. Front metal zip closure.,45.9,sweatshirts,WOMAN,"['5a97d419-73cf-4d69-a298-348978c63290', 'bb7a02fe-f7a6-4c45-be04-615218eeb9b5', '2597d4a1-b13e-456e-8336-a4807bf96c01', 'a7325801-c7f5-45ed-b11d-3746af822067', '96962a47-e462-4821-851d-0eb515ee7657', '2bb09485-0759-49b8-961d-27b1e5b5a95f', '18492ddc-5e79-4555-98db-5ee2e685cd7e']"
329698332-803-2,SPARKLY SWEATSHIRT WITH TEXT,Full cut sweatshirt with round neck and long sleeves. Rib trim. Shiny fabric detail. Front and back raised text.,49.9,sweatshirts,WOMAN,"['1ad16a51-160a-4d56-81da-8124783304a6', '7345ca06-a435-409e-9f79-1c345e09b875', '14e3cc77-4877-4c1b-a08c-da2cb38fb9b9', '65f620b5-f4a7-41f4-a593-46e149ba50a2', '17667d72-6092-472c-b0d4-03937f1aafd3', '03c924a7-35bc-4a62-9f36-7fcb7a7cfee8', 'a4f595c6-d6df-4960-889a-96f054597552', '0bb8ba09-b7c6-4233-b99d-adfcd3817cb2', '5479d9e0-cfdd-45d5-bf53-18a202f1aa25']"
323187948-800-2,PLUSH WASHED EFFECT SWEATSHIRT,"Sweatshirt with adjustable drawstring hood. Long sleeves with cuffs and dropped shoulders. Front metal zip closure.

Due to the dyeing and washing processes, the color on each item is unique and special and may differ slightly from the one pictured.",49.9,sweatshirts,WOMAN,"['ccdd93a9-8ab9-466f-9931-e9ffb295f34f', 'd66f34ff-78a2-4e35-b620-b7857d72f942', '6a1d9dc0-11a7-44fc-b3ca-83dbfca74497', '926d128c-870d-4bcf-a726-8a194d1de7b2', '95dfd4f4-5c4e-49be-ac0d-a0b19220dad9', '4f970c31-e45b-429f-b409-c8c6c04b991b', '2e489a20-7b0b-453f-b14c-f0d1cc0daaf1', 'ed0cf0da-9690-4c67-b538-252f5ac4329d', '3aca1776-625e-4610-a90e-bf0e4fe8168b']"
317106784-200-2,PLUSH WASHED EFFECT SWEATSHIRT,"Full cut sweatshirt with round neck, long sleeves, and dropped shoulder. Elastic rib trim. Washed effect fabric.

Due to the dyeing and washing processes, the color on each item is unique and special and may differ slightly from the one pictured.",45.9,sweatshirts,WOMAN,"['b7183cb3-b699-478e-975b-6ca27ced2641', '20b7ebdb-b4ce-4532-8883-47618ad56c96', '637cee84-3824-44f1-b8eb-9258de52bb2c', '27c7f26f-edca-44fd-b312-1524daf129bd', 'f561e77d-8083-4eaa-b643-d7f185f1acc9', '44a69627-18d9-4b10-af18-31ab04c080a4', '4f9af83f-8cfb-40bd-b076-fcc4d661c717', '1791c738-a317-49c8-ae79-eb96a84c5a71', '41a21ec1-d5cb-45e4-ac86-f0228f9070c6', '2234f179-9769-4f1c-88c0-37cae126bac6']"
329336278-723-2,SOFT RIB HOODIE SWEATSHIRT,Hooded sweatshirt made with soft touch fabric. Long sleeve with cuffs. Side hidden in-seam pockets. Front metal zip closure.,45.9,sweatshirts,WOMAN,"['d1f87088-1ffe-44ab-ae03-32d0faa0b7cf', 'e0f68363-10f4-4baa-a5d2-b36d40f10bab', '8740da65-6fc0-4c3e-b8e3-97c486498c76', '51cfedab-5632-4db1-a846-72532580ec47', 'f97276cb-9e6d-43ab-b9a8-8cb2364e93f4', '9865c2f7-cd45-4e03-8e07-e243c48ffed6', 'ea0a123c-023d-4800-b895-eb787257dc82', 'adcfb759-35f4-4a4c-be47-7c786be07c2d']"
326761945-300-2,OVERSIZED SWEATSHIRT,Oversized sweatshirt made of a dense cotton blend. Round neck and long sleeves with dropped shoulders. Rib trim.,39.9,sweatshirts,WOMAN,"['887ed1e3-68b9-445b-a502-67744e746219', 'c22b3d33-dcb4-4456-880f-d46d11e3f1b3', 'e8088519-f840-4906-b83a-785539e1f5ea', 'ce506323-cf38-4fe7-9f93-f79c8634dca1', '7ac4a046-ef25-49b4-ae8d-bbb7b2d0d3b0', '0e7bf713-adc6-4494-b468-eae57d5f90ef', '40bdb6bf-9e14-4402-8098-d7ebd16c381e', '4ca60dc4-66c7-48ff-952a-060c883d9984', '795f4dc4-a9cd-4dd2-ac61-5d87cfa985b2']"
327864718-802-2,EVERLAST® X ZARA SWEATSHIRT,"Sweatshirt with adjustable drawstring hood. Rib trim. Long sleeves with dropped shoulders. Contrast Everlast® text at front and sleeves. 

EVERLAST® X ZARA",59.9,sweatshirts,WOMAN,"['ced613c9-2303-4adb-a2a6-1a392a85d7ee', '1be90b4c-a316-4b28-ad43-5da70ed48bc9', '6edff197-49a7-4b1e-b6ac-b16522e1189f', '23a843cf-11f7-42c3-af9f-075b2d40365e', 'ba2eeafb-2207-4352-a367-60fd49062fdc', 'a9f07ae9-7168-4441-895c-cdcc93106067', '506ffde0-039f-4f5f-9f9d-de4ebc0b1bf3', '578c5fb5-6d92-4154-9225-f17b5d57ace2']"
320687783-959-2,SOFT HOODIE SWEATSHIRT,Sweatshirt with adjustable drawstring hood. Long sleeve with cuffs. Soft feel fabric.,45.9,sweatshirts,WOMAN,"['46b5465f-d321-41be-899a-9cb4aeafd3f4', '44a21fcb-a6ef-4ca7-820d-246ba756a406', '47c892a8-cf08-42a7-94d7-2f87f85e6509', '16eadc7d-95cb-484d-8551-bf667b0a89f4', '1f8a9cb3-d150-457c-8494-0ae22ab36f92', '5c5c0279-a1b2-4774-87d0-660e87904326', 'a75de813-b747-4f95-8e11-5df7aab81a65', 'fe576cac-11ee-4fa3-ab47-c066d4bf5d75']"
321151881-807-2,WASHED RHINESTONE SWEATSHIRT,Round neck sweatshirt with long sleeves. Rhinestone appliqués. Tonal rib trim.,45.9,sweatshirts,WOMAN,"['c3e6e420-ea5f-4008-a2ba-384688ac3314', 'b5f71192-d706-4829-88ce-d9ea58d21f45', '9d47691d-db9f-4121-a5f5-918c66599aaa', '9f8fb056-f21d-48a3-8190-f27ed17972c8', '3902e9e4-45dc-452d-ab8a-0462777d979e', 'af2c632b-52d5-4a7c-8961-df5870982b10', '36405bf9-d811-4719-bb4c-c43294461e1f', 'd8776fdc-4504-4810-b718-7fb64d199441', '143cd2e7-a054-4202-b605-fc9b6b80cfca']"
328554549-600-2,TEXT PRINT HOODED SWEATSHIRT,Sweatshirt with high collar with adjustable drawstring hood. Long sleeves with elastic ribbed cuffs and dropped shoulders. Front pouch pocket. Front text detail.,49.9,sweatshirts,WOMAN,"['def9f974-deb4-4cfe-8488-3de2a306731f', '60c29177-e031-4e22-b003-72d23407156e', 'df6a8988-4a8a-41f8-a957-4e644b33bdd8', '5d5168f3-7385-4b9c-a9f5-ccc3c74c02ab', 'a31e5532-be20-45a7-9b47-4444d79706d8', '10655a10-5761-4704-8b30-d3aa833542ff', '759e7370-4959-495a-80c6-278b3704be6a', '7ae669fb-1a02-4864-98a0-e53344c14800', '44d80b94-0000-421a-bf7c-d2e75eadd3a2', '71513611-41a4-4679-8485-8aa7925978b6', '3270f599-6df3-4bc5-bab2-c0db43053f4e']"
325075805-807-2,EVERLAST® X ZARA HOODIE SWEATSHIRT,"Full cut sweatshirt with adjustable drawstring hood. Rib trim. Long sleeves with dropped shoulders. Front contrast Everlast® text. Washed effect fabric.

EVERLAST® X ZARA",59.9,sweatshirts,WOMAN,"['bf88c481-2c06-4a0a-8dec-19e534af0869', 'c5a9cdae-c67d-4c1b-b924-7870f8418a8c', '6a431118-5994-40c8-b008-bc1d06b00822', '70cad58b-bcaa-40fd-8a55-ff6c9363eccb', '4cb4e121-577b-40fc-9bfa-ae0af974015e']"
322847881-807-2,OVERSIZED TIE DYE SWEATSHIRT,"Oversized sweatshirt made of a cotton blend. Round neck and long sleeves with dropped shoulders. Rib trim. 

Due to the dyeing and washing processes, the color on each item is unique and special and may differ slightly from the one pictured.",45.9,sweatshirts,WOMAN,"['a7c8f58b-1d83-46dd-89d5-b35d682a21a8', '580db9aa-c841-444b-b41e-0310ee69bd30', 'ac860e24-d4f2-47c0-a2ff-f5d4ee883e9b', 'eb8b9cc2-5157-44ff-a38d-db01b638741c', '0a95a06f-2d84-46a5-92e3-3bb7d970abf4', '82e21734-4ed3-4540-9ea8-4baec6667c21', 'bd428af8-81b5-4804-aa7d-ee02252850f3', '0ee42555-baea-41b8-91d8-7f39c11b4f4d', '8e715510-a633-40ca-aff1-8cffca050369']"
311302972-809-1,FELT TEXTURE CROP SWEATSHIRT,Cropped sweatshirt with high collar and adjustable drawstring hood. Long sleeves with dropped shoulders. Elastic hem. Front metal zip closure.,49.9,sweatshirts,WOMAN,"['98f89dfe-a743-478b-9c00-311a0700dbc1', 'c5993cb6-7bbc-49ec-9407-0692db06c6ed', '1a85a1ec-1aaf-4b1e-b81c-c2db000d4bc8', 'd5f1a173-ddd9-478e-8c66-04e7decd7e7c', 'f8751b84-ac46-49e4-b255-57c0c3c443f3', '5da7908e-a2b2-4d6f-848e-94c26d842408', 'b56f6b56-16ae-4276-92cd-8ff494e6b709', '8bc77192-c050-4421-bf09-b30e45ec4f00', 'dcb12553-ab49-4627-aa4e-08ed5379d357']"
323799271-807-2,WASHED EFFECT EYELET SWEATSHIRT,Hooded sweatshirt. Long sleeves with dropped shoulders and ribbed elastic cuffs. Front pouch pocket. Washed effect fabric. Metal eyelet detail.,49.9,sweatshirts,WOMAN,"['a09e4b6d-86fc-4589-bf4c-9c1c04158eb4', '15d60e56-48ef-416e-a1e5-462ebb0259a6', '87529d63-c1e4-4f18-aed6-20d73043f980', '5709a74f-3461-4e79-bbbb-0beb49d39788', 'b04e905c-409e-4980-b160-8a1960d8c59e', '449bf907-4b0e-4a61-9f10-505bf14935dd', 'aaec8ced-cdc3-45c2-b5f5-e25560182438', 'e28fa60c-730c-44f5-8ee7-b0179dee0195', '0c74989c-05a2-4df3-9ba0-c673abff30f4', 'fc5439d2-1a9e-43e7-ad5b-224d13dc8f86']"
327864721-803-2,EVERLAST® X ZARA EMBROIDERED SWEATSHIRT,"Full cut sweatshirt with high collar and adjustable drawstring hood. Long sleeves with dropped shoulders. Rib trim. Side hidden in-seam pockets. Rib trim. Everlast® text detail. Front metal zip closure.

EVERLAST® X ZARA",69.9,sweatshirts,WOMAN,"['1651ebd1-2a16-42ff-9a47-010eba17b720', '48323c66-de99-4ba8-97c4-abf8af7c04fb', 'a62c6a06-7401-497b-8a92-8f132a353a3d', 'fa9299c8-ffd6-448f-811a-016f35750590', '54e1d1fd-037b-4bed-83bd-93eefb457cb4', '3214ed05-6421-4de3-97c2-1400a63bc9c0', 'b1355f71-2c81-42f9-9c2e-e5239a3eb835', '9ed6d7cb-f87b-4676-9d5c-e2760755d48d']"
316715555-800-2,JEWEL POLO SWEATSHIRT,Sweatshirt with rib polo collar with jewel appliqués. Long sleeves with dropped shoulders.,45.9,sweatshirts,WOMAN,"['06740d33-da55-4bd5-831c-d84ced082790', 'f7b31654-c123-4853-8b0e-6582fb1b2331', '107c8f04-855a-4a9c-82a0-140c0767b584', 'ab881b15-79fd-499b-89d8-d66903ca92b4', '7902c61c-df31-45ab-aab3-69041fb45964', 'b6a695f8-c81a-4b09-9ca9-ccc5dd1ac417', '13bc2819-334d-48a2-9a4d-96525f9b9948', '5f4efde4-e0df-4f25-a325-dc7594a6d8c8']"
323799268-808-2,METALLIC HOODIE SWEATSHIRT,"Long sleeve hooded sweatshirt. Rib trim. Front pouch pocket. Metallic fabric detail.

Due to the unique finishing process, the color on each item is unique and special and may differ slightly from the one pictured.",49.9,sweatshirts,WOMAN,"['9e418517-288f-4ad1-a7cb-1e8ee096a0c0', '6e7e75b5-f8e9-45ae-8702-4e4e3f0a87d5', '2c0a3d7a-4750-4531-b39d-f30d6fdb10b0', '1a7f49a2-b430-4168-9e18-ace38bcffd88', '94efefc6-7a4f-42e1-98ec-3ee8d67a0d92', '9c27c3cc-0f39-467b-92fa-3d968cd7fe05', '55e87191-5c0a-4735-abb4-2c9044057493', '8150b919-51fa-4ca7-abb3-2621ea2e243e']"
